Unnamed: 0,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps,fuel_slope,fuel_bias,deg_slope,deg_bias,lag_slope_mean,lag_bias_mean
2300,German Grand Prix,11,2018,Toro Rosso,MEDIUM,HAR,2.0,74.045,Qualifying,27.27083333333333,42.0,49.9625,0.125,17.0,10.0,2.0,1.0,29.0,24.0,4.575,67,-0.0564821428571428,81.68405753968248,0.1101373626373613,75.31208791208795,-0.1035714285714282,84.58538095238096
2301,German Grand Prix,11,2018,Toro Rosso,SOFT,GAS,1.0,73.749,Qualifying,27.27142857142857,43.95238095238095,48.85476190476191,0.0,16.0,14.0,1.0,3.0,2.0,42.0,4.575,67,-0.0564821428571428,81.68405753968248,-0.0312631583336808,81.35160217672325,-0.1035714285714282,84.58538095238096
2302,German Grand Prix,11,2018,Toro Rosso,SOFT,HAR,1.0,74.045,Qualifying,27.192592592592582,44.3,49.23333333333334,0.0,17.0,10.0,1.0,3.0,2.0,27.0,4.575,67,-0.0564821428571428,81.68405753968248,-0.0088245765641204,81.08451901140683,-0.0200438674489006,81.21806059406504
2303,German Grand Prix,11,2018,Toro Rosso,ULTRASOFT,GAS,3.0,73.749,Qualifying,24.56000000000001,33.56000000000001,67.465,0.85,16.0,14.0,3.0,1.0,47.0,20.0,4.575,67,-0.0564821428571428,81.68405753968248,-0.0432999999999989,81.02999999999992,-0.0200438674489006,81.21806059406504
2304,German Grand Prix,11,2018,Toro Rosso,ULTRASOFT,HAR,3.0,74.045,Qualifying,23.94666666666667,32.226666666666674,70.88000000000001,0.9333333333333332,17.0,10.0,3.0,1.0,53.0,15.0,4.575,67,-0.0564821428571428,81.68405753968248,-0.0818571428571385,83.71857142857117,-0.0625785714285687,82.37428571428555
2305,German Grand Prix,11,2018,Toro Rosso,WET,GAS,2.0,73.749,Qualifying,27.76666666666667,42.63333333333333,47.3,0.0,16.0,14.0,2.0,1.0,44.0,3.0,4.575,67,-0.0564821428571428,81.68405753968248,-0.0818571428571385,83.71857142857117,-0.0625785714285687,82.37428571428555
2306,German Grand Prix,11,2018,Williams,INTERMEDIATE,STR,3.0,74.206,Qualifying,25.13333333333333,32.53333333333333,66.80000000000001,1.0,18.0,17.0,3.0,1.0,51.0,3.0,4.575,67,-0.0564821428571428,81.68405753968248,-0.0818571428571385,83.71857142857117,-0.0625785714285687,82.37428571428555
2307,German Grand Prix,11,2018,Williams,MEDIUM,SIR,2.0,73.702,Qualifying,27.35217391304348,42.35652173913043,49.34347826086957,0.0869565217391304,12.0,19.0,2.0,1.0,29.0,23.0,4.575,67,-0.033059523809523,81.31217857142855,0.0099355029585802,79.2170591715976,-0.0625785714285687,82.37428571428555
2308,German Grand Prix,11,2018,Williams,MEDIUM,STR,2.0,74.206,Qualifying,27.439130434782616,42.77391304347826,48.58695652173913,0.0434782608695652,18.0,17.0,2.0,1.0,28.0,23.0,4.575,67,-0.033059523809523,81.31217857142855,-0.0030219780219775,79.43612087912084,0.0034567624683013,79.32659002535922
2309,German Grand Prix,11,2018,Williams,SOFT,SIR,1.0,73.702,Qualifying,27.188888888888886,44.31851851851852,49.24074074074074,0.0,12.0,19.0,1.0,3.0,2.0,27.0,4.575,67,-0.033059523809523,81.31217857142855,0.0292874082439337,80.54124167137206,0.0034567624683013,79.32659002535922
2310,German Grand Prix,11,2018,Williams,SOFT,STR,1.0,74.206,Qualifying,27.18846153846153,44.33076923076923,49.26153846153847,0.0,18.0,17.0,1.0,3.0,2.0,26.0,4.575,67,-0.033059523809523,81.31217857142855,0.0077298701298671,80.8866865800866,0.0185086391869004,80.71396412572933
2311,German Grand Prix,11,2019,Alfa Romeo Racing,INTERMEDIATE,GIO,2.0,72.786,Qualifying,21.58260869565217,26.291304347826088,87.65652173913043,1.0,11.0,13.0,2.0,1.0,4.0,23.0,4.575,67,-0.2897135749822305,100.55996280502252,0.047104565537556,91.96945066273928,0.0185086391869004,80.71396412572933
2312,German Grand Prix,11,2019,Alfa Romeo Racing,INTERMEDIATE,GIO,4.0,72.786,Qualifying,21.694736842105264,26.85263157894737,88.01578947368421,1.0,11.0,13.0,4.0,1.0,29.0,19.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.2355000000000149,99.84916666666724,0.0185086391869004,80.71396412572933
2313,German Grand Prix,11,2019,Alfa Romeo Racing,INTERMEDIATE,RAI,2.0,72.519,Qualifying,21.539130434782606,26.282608695652176,87.48695652173912,1.0,5.0,12.0,2.0,1.0,4.0,23.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2068189873417714,88.94300632911391,0.1269617764396637,90.4562284959266
2314,German Grand Prix,11,2019,Alfa Romeo Racing,INTERMEDIATE,RAI,4.0,72.519,Qualifying,21.68421052631579,26.84210526315789,87.93684210526315,1.0,5.0,12.0,4.0,1.0,29.0,19.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2068189873417714,88.94300632911391,0.1269617764396637,90.4562284959266
2315,German Grand Prix,11,2019,Alfa Romeo Racing,MEDIUM,GIO,3.0,72.786,Qualifying,21.75,26.5,87.8,1.0,11.0,13.0,3.0,1.0,27.0,2.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2068189873417714,88.94300632911391,0.1269617764396637,90.4562284959266
2316,German Grand Prix,11,2019,Alfa Romeo Racing,MEDIUM,RAI,3.0,72.519,Qualifying,21.75,26.5,87.8,1.0,5.0,12.0,3.0,1.0,27.0,2.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2068189873417714,88.94300632911391,0.1269617764396637,90.4562284959266
2317,German Grand Prix,11,2019,Alfa Romeo Racing,SOFT,GIO,5.0,72.786,Qualifying,21.758823529411767,26.66470588235294,86.62352941176471,0.8235294117647058,11.0,13.0,5.0,1.0,48.0,17.0,4.575,67,-0.2897135749822305,100.55996280502252,1.2523924050632975,14.301493670885671,0.1269617764396637,90.4562284959266
2318,German Grand Prix,11,2019,Alfa Romeo Racing,SOFT,RAI,5.0,72.519,Qualifying,21.758823529411767,26.66470588235294,86.63529411764706,0.8235294117647058,5.0,12.0,5.0,4.0,48.0,17.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.118197368421055,85.28432894736856,0.5670975183211213,49.79291130912712
2319,German Grand Prix,11,2019,Alfa Romeo Racing,WET,GIO,1.0,72.786,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,11.0,13.0,1.0,1.0,1.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.118197368421055,85.28432894736856,0.5670975183211213,49.79291130912712
2320,German Grand Prix,11,2019,Alfa Romeo Racing,WET,RAI,1.0,72.519,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,5.0,12.0,1.0,1.0,1.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.118197368421055,85.28432894736856,0.5670975183211213,49.79291130912712
2321,German Grand Prix,11,2019,Ferrari,INTERMEDIATE,LEC,2.0,72.229,Qualifying,21.508333333333336,26.21666666666667,87.53333333333335,1.0,10.0,17.0,2.0,1.0,4.0,12.0,4.575,67,-0.2897135749822305,100.55996280502252,0.215700000000012,88.26939999999982,0.5670975183211213,49.79291130912712
2322,German Grand Prix,11,2019,Ferrari,INTERMEDIATE,LEC,3.0,72.229,Qualifying,21.60833333333333,26.35833333333333,87.58333333333333,1.0,10.0,17.0,3.0,1.0,16.0,12.0,4.575,67,-0.2897135749822305,100.55996280502252,0.4885428571428579,80.92182857142859,0.5670975183211213,49.79291130912712
2323,German Grand Prix,11,2019,Ferrari,INTERMEDIATE,VET,2.0,72.229,Qualifying,21.49523809523809,26.23809523809524,87.4952380952381,1.0,20.0,2.0,2.0,1.0,3.0,21.0,4.575,67,-0.2897135749822305,100.55996280502252,0.0173047493403675,91.90107255936675,0.1165023746701898,90.0852362796833
2324,German Grand Prix,11,2019,Ferrari,INTERMEDIATE,VET,4.0,72.229,Qualifying,21.67692307692308,26.907692307692308,88.1846153846154,1.0,20.0,2.0,4.0,1.0,29.0,13.0,4.575,67,-0.2897135749822305,100.55996280502252,0.0173047493403675,91.90107255936675,0.1165023746701898,90.0852362796833
2325,German Grand Prix,11,2019,Ferrari,INTERMEDIATE,VET,5.0,72.229,Qualifying,21.700000000000003,26.7,87.39999999999999,1.0,20.0,2.0,5.0,1.0,42.0,6.0,4.575,67,-0.2897135749822305,100.55996280502252,0.0173047493403675,91.90107255936675,0.1165023746701898,90.0852362796833
2326,German Grand Prix,11,2019,Ferrari,SOFT,VET,3.0,72.229,Qualifying,21.8,26.56,87.92,1.0,20.0,2.0,3.0,1.0,24.0,5.0,4.575,67,-0.2897135749822305,100.55996280502252,0.0173047493403675,91.90107255936675,0.1165023746701898,90.0852362796833
2327,German Grand Prix,11,2019,Ferrari,SOFT,VET,6.0,72.229,Qualifying,21.75294117647059,26.641176470588235,86.53529411764706,0.8235294117647058,20.0,2.0,6.0,1.0,48.0,17.0,4.575,67,-0.2897135749822305,100.55996280502252,1.9394962292609357,-23.87747963800903,0.1165023746701898,90.0852362796833
2328,German Grand Prix,11,2019,Ferrari,WET,LEC,1.0,72.229,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,10.0,17.0,1.0,1.0,1.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,1.9394962292609357,-23.87747963800903,0.1165023746701898,90.0852362796833
2329,German Grand Prix,11,2019,Ferrari,WET,VET,1.0,72.229,Qualifying,21.1,26.25,87.8,1.0,20.0,2.0,1.0,1.0,1.0,2.0,4.575,67,-0.2897135749822305,100.55996280502252,1.9394962292609357,-23.87747963800903,0.1165023746701898,90.0852362796833
2330,German Grand Prix,11,2019,Haas F1 Team,INTERMEDIATE,GRO,2.0,72.769,Qualifying,21.58260869565217,26.291304347826088,87.66521739130434,1.0,6.0,7.0,2.0,1.0,4.0,23.0,4.575,67,-0.2897135749822305,100.55996280502252,0.04160109123977,92.37868263110032,0.1165023746701898,90.0852362796833
2331,German Grand Prix,11,2019,Haas F1 Team,INTERMEDIATE,GRO,4.0,72.769,Qualifying,21.7,26.923076923076923,88.24615384615385,1.0,6.0,7.0,4.0,1.0,29.0,13.0,4.575,67,-0.2897135749822305,100.55996280502252,-1.0641000000000154,131.19190000000063,0.1165023746701898,90.0852362796833
2332,German Grand Prix,11,2019,Haas F1 Team,INTERMEDIATE,GRO,5.0,72.769,Qualifying,21.72,26.72,87.66,1.0,6.0,7.0,5.0,1.0,42.0,5.0,4.575,67,-0.2897135749822305,100.55996280502252,-1.0641000000000154,131.19190000000063,0.1165023746701898,90.0852362796833
2333,German Grand Prix,11,2019,Haas F1 Team,INTERMEDIATE,MAG,2.0,72.789,Qualifying,21.49230769230769,26.207692307692305,87.46153846153847,1.0,12.0,8.0,2.0,1.0,9.0,13.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2650895522388056,89.0850746268657,0.1533453217392878,90.73187862898304
2334,German Grand Prix,11,2019,Haas F1 Team,INTERMEDIATE,MAG,4.0,72.789,Qualifying,21.692307692307693,26.93846153846154,88.26153846153846,1.0,12.0,8.0,4.0,1.0,30.0,13.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2650895522388056,89.0850746268657,0.1533453217392878,90.73187862898304
2335,German Grand Prix,11,2019,Haas F1 Team,INTERMEDIATE,MAG,5.0,72.789,Qualifying,21.766666666666666,26.766666666666666,87.60000000000001,1.0,12.0,8.0,5.0,1.0,43.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2650895522388056,89.0850746268657,0.1533453217392878,90.73187862898304
2336,German Grand Prix,11,2019,Haas F1 Team,SOFT,GRO,3.0,72.769,Qualifying,21.6,26.4,88.0,1.0,6.0,7.0,3.0,4.0,27.0,2.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2650895522388056,89.0850746268657,0.1533453217392878,90.73187862898304
2337,German Grand Prix,11,2019,Haas F1 Team,SOFT,GRO,6.0,72.769,Qualifying,21.75,26.661111111111115,86.60555555555555,0.8333333333333334,6.0,7.0,6.0,7.0,47.0,18.0,4.575,67,-0.2897135749822305,100.55996280502252,0.7277673796791422,43.19774064171136,0.1533453217392878,90.73187862898304
2338,German Grand Prix,11,2019,Haas F1 Team,SOFT,MAG,3.0,72.789,Qualifying,21.75,26.55,88.0625,1.0,12.0,8.0,3.0,1.0,22.0,8.0,4.575,67,-0.2897135749822305,100.55996280502252,0.7277673796791422,43.19774064171136,0.1533453217392878,90.73187862898304
2339,German Grand Prix,11,2019,Haas F1 Team,SOFT,MAG,6.0,72.789,Qualifying,21.70833333333333,26.59166666666667,86.52499999999999,1.0,12.0,8.0,6.0,4.0,46.0,12.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2538000000000049,68.00679999999974,0.4907836898395735,55.60227032085555
2340,German Grand Prix,11,2019,Haas F1 Team,SOFT,MAG,7.0,72.789,Qualifying,21.81428571428572,26.77142857142857,86.7,0.5714285714285714,12.0,8.0,7.0,4.0,58.0,7.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2538000000000049,68.00679999999974,0.4907836898395735,55.60227032085555
2341,German Grand Prix,11,2019,Haas F1 Team,WET,GRO,1.0,72.769,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,6.0,7.0,1.0,1.0,1.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2538000000000049,68.00679999999974,0.4907836898395735,55.60227032085555
2342,German Grand Prix,11,2019,Haas F1 Team,WET,MAG,1.0,72.789,Qualifying,21.387500000000003,26.275,87.83749999999999,1.0,12.0,8.0,1.0,1.0,1.0,8.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2538000000000049,68.00679999999974,0.4907836898395735,55.60227032085555
2343,German Grand Prix,11,2019,McLaren,INTERMEDIATE,NOR,2.0,73.333,Qualifying,21.584210526315783,26.26842105263158,87.66842105263159,1.0,19.0,18.0,2.0,1.0,7.0,19.0,4.575,67,-0.2897135749822305,100.55996280502252,0.0468512562814083,92.0493025125628,0.4907836898395735,55.60227032085555
2344,German Grand Prix,11,2019,McLaren,INTERMEDIATE,SAI,2.0,72.632,Qualifying,21.579166666666666,26.304166666666664,87.57083333333333,1.0,7.0,5.0,2.0,1.0,4.0,24.0,4.575,67,-0.2897135749822305,100.55996280502252,0.1247391304347817,90.61347826086958,0.085795193358095,91.33139038671618
2345,German Grand Prix,11,2019,McLaren,INTERMEDIATE,SAI,3.0,72.632,Qualifying,21.68947368421053,26.831578947368417,88.06315789473685,1.0,7.0,5.0,3.0,1.0,28.0,19.0,4.575,67,-0.2897135749822305,100.55996280502252,-4.602911764705873,263.6313117647054,0.085795193358095,91.33139038671618
2346,German Grand Prix,11,2019,McLaren,SOFT,SAI,4.0,72.632,Qualifying,21.744444444444447,26.62777777777778,86.52777777777777,0.8333333333333334,7.0,5.0,4.0,4.0,47.0,18.0,4.575,67,-0.2897135749822305,100.55996280502252,0.9332709801409362,31.1979147982062,0.996135490070466,22.64729073243653
2347,German Grand Prix,11,2019,McLaren,WET,NOR,1.0,73.333,Qualifying,21.33333333333333,26.3,87.93333333333334,1.0,19.0,18.0,1.0,1.0,1.0,6.0,4.575,67,-0.2897135749822305,100.55996280502252,0.9332709801409362,31.1979147982062,0.996135490070466,22.64729073243653
2348,German Grand Prix,11,2019,McLaren,WET,SAI,1.0,72.632,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,7.0,5.0,1.0,1.0,1.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,0.9332709801409362,31.1979147982062,0.996135490070466,22.64729073243653
2349,German Grand Prix,11,2019,Mercedes,INTERMEDIATE,BOT,2.0,72.129,Qualifying,21.54782608695652,26.26086956521739,87.57391304347826,1.0,3.0,15.0,2.0,1.0,4.0,23.0,4.575,67,-0.2897135749822305,100.55996280502252,0.2064902624894158,88.57836452159187,0.996135490070466,22.64729073243653
2350,German Grand Prix,11,2019,Mercedes,INTERMEDIATE,BOT,4.0,72.129,Qualifying,21.66875,26.875,87.93125,1.0,3.0,15.0,4.0,1.0,31.0,16.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.7060714285714377,115.07392857142892,0.996135490070466,22.64729073243653
2351,German Grand Prix,11,2019,Mercedes,INTERMEDIATE,HAM,2.0,71.767,Qualifying,21.568,26.292,87.57600000000001,1.0,1.0,9.0,2.0,1.0,4.0,25.0,4.575,67,-0.2897135749822305,100.55996280502252,0.1743960575800816,88.73256529632988,0.1904431600347487,88.65546490896088
2352,German Grand Prix,11,2019,Mercedes,INTERMEDIATE,HAM,4.0,71.767,Qualifying,21.677777777777777,26.87222222222222,87.88888888888887,1.0,1.0,9.0,4.0,1.0,30.0,18.0,4.575,67,-0.2897135749822305,100.55996280502252,0.1743960575800816,88.73256529632988,0.1904431600347487,88.65546490896088
2353,German Grand Prix,11,2019,Mercedes,MEDIUM,BOT,3.0,72.129,Qualifying,21.725,26.525,88.45,1.0,3.0,15.0,3.0,4.0,27.0,4.0,4.575,67,-0.2897135749822305,100.55996280502252,0.1743960575800816,88.73256529632988,0.1904431600347487,88.65546490896088
2354,German Grand Prix,11,2019,Mercedes,SOFT,BOT,5.0,72.129,Qualifying,21.7,26.540000000000003,86.42999999999999,1.0,3.0,15.0,5.0,3.0,47.0,10.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.1121999999999974,84.71239999999985,0.1904431600347487,88.65546490896088
2355,German Grand Prix,11,2019,Mercedes,SOFT,HAM,3.0,71.767,Qualifying,21.6,26.4,88.0,1.0,1.0,9.0,3.0,4.0,29.0,1.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.1121999999999974,84.71239999999985,0.1904431600347487,88.65546490896088
2356,German Grand Prix,11,2019,Mercedes,SOFT,HAM,5.0,71.767,Qualifying,21.700000000000003,26.55,86.58333333333331,1.0,1.0,9.0,5.0,6.0,48.0,6.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.1121999999999974,84.71239999999985,0.1904431600347487,88.65546490896088
2357,German Grand Prix,11,2019,Mercedes,SOFT,HAM,6.0,71.767,Qualifying,21.766666666666666,26.46666666666667,86.86666666666667,1.0,1.0,9.0,6.0,5.0,54.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.1121999999999974,84.71239999999985,0.1904431600347487,88.65546490896088
2358,German Grand Prix,11,2019,Mercedes,SOFT,HAM,7.0,71.767,Qualifying,21.8,26.7375,86.69999999999999,0.625,1.0,9.0,7.0,6.0,57.0,8.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.1121999999999974,84.71239999999985,0.1904431600347487,88.65546490896088
2359,German Grand Prix,11,2019,Mercedes,WET,BOT,1.0,72.129,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,3.0,15.0,1.0,1.0,1.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.1121999999999974,84.71239999999985,0.1904431600347487,88.65546490896088
2360,German Grand Prix,11,2019,Mercedes,WET,HAM,1.0,71.767,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,1.0,9.0,1.0,1.0,1.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.1121999999999974,84.71239999999985,0.1904431600347487,88.65546490896088
2361,German Grand Prix,11,2019,Racing Point,INTERMEDIATE,STR,2.0,73.256,Qualifying,21.56111111111111,26.27777777777778,87.6,1.0,15.0,4.0,2.0,1.0,8.0,18.0,4.575,67,-0.2897135749822305,100.55996280502252,0.1000378787878806,91.09446717171711,0.1904431600347487,88.65546490896088
2362,German Grand Prix,11,2019,Racing Point,INTERMEDIATE,STR,4.0,73.256,Qualifying,21.692307692307693,26.94615384615384,88.15384615384616,1.0,15.0,4.0,4.0,1.0,29.0,13.0,4.575,67,-0.2897135749822305,100.55996280502252,-4.651566037735852,258.2375849056604,0.1904431600347487,88.65546490896088
2363,German Grand Prix,11,2019,Racing Point,INTERMEDIATE,STR,5.0,73.256,Qualifying,21.700000000000003,26.73333333333333,87.96666666666665,1.0,15.0,4.0,5.0,1.0,42.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,-4.651566037735852,258.2375849056604,0.1904431600347487,88.65546490896088
2364,German Grand Prix,11,2019,Racing Point,MEDIUM,STR,3.0,73.256,Qualifying,21.7,26.5,88.10000000000001,1.0,15.0,4.0,3.0,1.0,26.0,3.0,4.575,67,-0.2897135749822305,100.55996280502252,-4.651566037735852,258.2375849056604,0.1904431600347487,88.65546490896088
2365,German Grand Prix,11,2019,Racing Point,SOFT,STR,6.0,73.256,Qualifying,21.745000000000005,26.635,86.595,0.85,15.0,4.0,6.0,1.0,45.0,20.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.2313951191167911,91.94745496804173,0.1904431600347487,88.65546490896088
2366,German Grand Prix,11,2019,Racing Point,WET,PER,1.0,72.776,Qualifying,21.0,26.1,87.6,1.0,8.0,20.0,1.0,1.0,1.0,1.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.2313951191167911,91.94745496804173,0.1904431600347487,88.65546490896088
2367,German Grand Prix,11,2019,Racing Point,WET,STR,1.0,73.256,Qualifying,21.37142857142857,26.3,87.8,1.0,15.0,4.0,1.0,1.0,1.0,7.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.2313951191167911,91.94745496804173,0.1904431600347487,88.65546490896088
2368,German Grand Prix,11,2019,Red Bull Racing,INTERMEDIATE,GAS,2.0,72.18,Qualifying,21.59130434782608,26.291304347826088,87.70434782608694,1.0,4.0,14.0,2.0,1.0,4.0,23.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.0613011583011582,93.4008416988417,0.1904431600347487,88.65546490896088
2369,German Grand Prix,11,2019,Red Bull Racing,INTERMEDIATE,GAS,4.0,72.18,Qualifying,21.688888888888886,26.855555555555554,88.03888888888889,1.0,4.0,14.0,4.0,1.0,29.0,18.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.0613011583011582,93.4008416988417,0.1904431600347487,88.65546490896088
2370,German Grand Prix,11,2019,Red Bull Racing,INTERMEDIATE,VER,2.0,72.113,Qualifying,21.53636363636363,26.25454545454545,87.54090909090908,1.0,2.0,1.0,2.0,1.0,4.0,22.0,4.575,67,-0.2897135749822305,100.55996280502252,0.1588350045578853,88.4796836827712,0.0487669231283635,90.94026269080643
2371,German Grand Prix,11,2019,Red Bull Racing,INTERMEDIATE,VER,4.0,72.113,Qualifying,21.666666666666668,26.916666666666668,88.21666666666665,1.0,2.0,1.0,4.0,1.0,30.0,12.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.189600000000003,95.23840000000013,0.0487669231283635,90.94026269080643
2372,German Grand Prix,11,2019,Red Bull Racing,INTERMEDIATE,VER,5.0,72.113,Qualifying,21.7,26.72,87.38,1.0,2.0,1.0,5.0,1.0,42.0,5.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.189600000000003,95.23840000000013,0.0487669231283635,90.94026269080643
2373,German Grand Prix,11,2019,Red Bull Racing,MEDIUM,VER,3.0,72.113,Qualifying,21.7,26.525,87.875,1.0,2.0,1.0,3.0,3.0,26.0,4.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.189600000000003,95.23840000000013,0.0487669231283635,90.94026269080643
2374,German Grand Prix,11,2019,Red Bull Racing,SOFT,GAS,3.0,72.18,Qualifying,21.75,26.5,87.8,1.0,4.0,14.0,3.0,3.0,27.0,2.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.189600000000003,95.23840000000013,0.0487669231283635,90.94026269080643
2375,German Grand Prix,11,2019,Red Bull Racing,SOFT,GAS,5.0,72.18,Qualifying,21.73333333333333,26.626666666666665,86.53333333333333,0.9333333333333332,4.0,14.0,5.0,4.0,47.0,15.0,4.575,67,-0.2897135749822305,100.55996280502252,-0.1292857142857091,86.97571428571399,0.0487669231283635,90.94026269080643
